GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",3693,418,1422,367,56,59,1193,331,124,177,0,11,0,11,0,11,49,83,0,11,49,83,2271,344,297,167,16,24,0,11,0,11,0,11,1901,378,57,56,16,18,41,51
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",3821,383,1070,261,10,15,1060,259,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2751,365,421,201,151,123,36,36,0,11,0,11,2028,462,115,108,82,79,33,62
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",292,86,132,77,56,53,76,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,160,62,32,29,0,11,0,11,0,11,0,11,128,60,0,11,0,11,0,11
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1437,217,565,194,14,16,527,199,0,11,7,12,0,11,8,13,9,15,0,11,9,15,872,269,685,238,26,29,6,9,6,10,0,11,143,154,6,10,6,10,0,11
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",6473,802,1477,484,443,340,1034,385,0,16,0,16,0,16,0,16,0,16,0,16,0,16,4996,801,504,359,41,54,39,64,0,16,0,16,4412,828,0,16,0,16,0,16
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1428,184,542,211,168,96,124,88,0,11,138,96,0,11,83,88,29,32,0,11,29,32,886,188,218,88,42,54,0,11,0,11,0,11,605,190,21,31,15,30,6,8
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",5946,571,1382,314,97,197,1215,340,0,16,45,73,0,16,0,16,25,42,0,16,25,42,4564,593,571,265,133,94,0,16,0,16,0,16,3393,657,467,409,218,292,249,319
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",7814,913,4183,918,359,348,3685,953,0,16,120,135,0,16,0,16,19,30,0,16,19,30,3631,534,1963,701,192,189,57,101,80,154,0,16,1251,600,88,86,57,68,31,50
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",6190,587,1794,359,5,8,1597,381,0,16,62,91,0,16,0,16,130,177,0,16,130,177,4396,582,822,290,357,223,35,54,0,16,0,16,3172,587,10,16,0,16,10,16
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4446,391,1887,266,141,135,1573,278,0,11,173,133,0,11,0,11,0,11,0,11,0,11,2559,293,498,171,329,265,17,28,0,11,0,11,1594,373,121,108,111,109,10,17
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1876,217,704,272,46,52,646,268,0,11,0,11,0,11,0,11,12,19,0,11,12,19,1172,177,753,198,65,62,0,11,0,11,0,11,251,107,103,108,103,108,0,11
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",4536,420,1238,293,51,47,1085,277,0,11,0,11,0,11,0,11,102,78,48,55,54,49,3298,400,501,287,126,99,5,10,0,11,0,11,2326,423,340,248,178,192,162,187
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",5101,459,1562,317,62,90,1388,339,64,88,0,16,0,16,6,57,42,57,32,55,10,16,3539,488,448,249,151,114,0,16,0,16,0,16,2684,481,256,178,199,161,57,71
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5583,564,1489,354,71,64,1187,309,8,18,65,100,0,16,92,129,66,68,41,65,25,28,4094,566,1097,461,149,93,21,33,0,16,0,16,2743,533,84,78,19,25,65,75
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5721,483,1633,417,9,15,1472,392,122,190,30,47,0,16,0,16,0,16,0,16,0,16,4088,532,554,238,193,135,0,16,0,16,0,16,3144,575,197,238,172,236,25,28
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",2151,272,659,134,8,15,630,131,0,11,8,13,0,11,0,11,13,21,0,11,13,21,1492,282,311,194,41,32,30,38,0,11,0,11,1023,234,87,65,80,62,7,13
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",4167,318,2237,257,55,49,2124,256,0,11,4,8,0,11,0,11,54,63,0,11,54,63,1930,238,387,206,172,140,40,64,0,11,0,11,1262,284,69,55,29,29,40,47
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6463,557,1641,324,99,142,1243,233,0,16,114,130,0,16,72,93,113,142,79,131,34,56,4822,649,979,455,528,260,477,607,0,16,0,16,2595,743,243,226,227,227,16,26
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2608,333,967,215,21,15,628,246,34,52,25,27,0,11,245,181,14,21,14,21,0,11,1641,268,412,204,86,87,0,11,0,11,0,11,1069,249,74,52,68,51,6,9
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2757,352,949,192,146,66,631,174,0,11,36,43,0,11,86,135,50,51,24,42,26,26,1808,344,378,222,186,199,0,11,0,11,0,11,1103,340,141,189,0,11,141,189
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1328,164,361,162,22,31,260,138,0,11,50,49,0,11,29,37,0,11,0,11,0,11,967,148,147,99,16,19,0,11,11,16,0,11,773,143,20,20,11,15,9,13
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3869,444,3078,445,84,95,2932,428,0,11,20,31,0,11,0,11,42,77,0,11,42,77,791,243,160,96,173,129,0,11,0,11,0,11,411,219,47,58,16,25,31,51
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7268,768,2407,498,11,12,2205,494,26,45,164,160,0,16,0,16,1,2,0,16,1,2,4861,752,1023,474,674,337,32,38,0,16,0,16,2851,944,281,218,208,197,73,92
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",4298,508,1455,252,349,130,817,186,0,11,232,147,0,11,23,27,34,35,0,11,34,35,2843,489,663,256,271,245,25,38,0,11,0,11,1785,463,99,66,24,39,75,51
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3309,458,1804,316,134,116,1351,282,0,11,53,80,0,11,18,31,248,260,0,11,248,260,1505,375,287,123,108,97,34,55,21,33,0,11,1019,385,36,41,0,11,36,41
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5471,597,1919,311,276,174,1547,390,0,16,76,96,0,16,20,32,0,16,0,16,0,16,3552,620,627,429,180,205,0,16,8,17,0,16,2510,621,227,213,208,215,19,20
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7314,729,2635,680,12,18,2570,661,0,16,0,16,53,81,0,16,0,16,0,16,0,16,4679,691,487,378,187,207,0,16,0,16,0,16,3780,698,225,154,141,110,84,112
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3435,363,1842,340,106,107,1279,332,50,87,390,183,0,11,9,13,8,13,0,11,8,13,1593,423,204,147,63,55,12,19,0,11,0,11,1129,394,185,160,95,128,90,101
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",8351,837,3757,636,289,205,3170,613,0,16,108,137,0,16,0,16,190,212,0,16,190,212,4594,722,622,426,189,158,30,45,0,16,0,16,3619,816,134,185,16,25,118,182
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4899,664,2053,414,133,85,1160,344,46,67,460,211,0,11,57,60,197,256,14,23,183,246,2846,657,1127,658,57,59,0,11,0,11,0,11,1660,481,2,5,2,5,0,11
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2702,250,1003,215,58,47,870,222,0,11,28,31,0,11,20,29,27,36,0,11,27,36,1699,248,297,116,171,139,7,10,6,9,0,11,1168,255,50,45,35,38,15,18
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5520,596,3075,701,304,258,1029,524,0,16,1425,344,0,16,10,16,307,288,0,16,307,288,2445,566,740,354,134,124,92,128,0,16,0,16,1377,474,102,80,53,59,49,58
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",4139,434,1503,329,72,77,1369,331,0,11,0,11,36,59,0,11,26,29,0,11,26,29,2636,546,559,316,80,53,0,11,0,11,0,11,1919,538,78,76,26,33,52,65
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3466,351,1274,250,90,89,1081,236,0,11,0,11,0,11,22,35,81,72,0,11,81,72,2192,342,1398,362,93,51,0,11,0,11,0,11,657,329,44,33,44,33,0,11
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",6039,439,2396,437,85,78,2221,408,80,111,0,16,0,16,0,16,10,15,0,16,10,15,3643,531,465,161,533,201,59,90,0,16,0,16,2395,503,191,132,117,97,74,84
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5142,633,1772,371,213,157,863,366,0,16,554,327,0,16,43,53,99,117,41,60,58,102,3370,528,935,345,175,112,14,25,0,16,0,16,2174,551,72,76,21,31,51,71
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",2087,202,517,142,42,41,463,142,12,18,0,11,0,11,0,11,0,11,0,11,0,11,1570,229,232,109,167,134,0,11,0,11,0,11,1104,242,67,53,39,31,28,42
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",7035,810,2276,598,234,168,1387,533,0,16,422,289,0,16,233,277,0,16,0,16,0,16,4759,753,1611,590,167,124,0,16,0,16,0,16,2886,731,95,125,74,117,21,36
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",7051,765,1856,442,20,31,1752,431,0,16,0,16,32,47,0,16,52,65,0,16,52,65,5195,878,620,312,452,228,0,16,0,16,0,16,4083,921,40,36,37,37,3,6
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",6575,510,1466,574,29,34,1121,498,0,16,267,312,0,16,15,16,34,54,0,16,34,54,5109,639,760,303,456,252,26,30,13,20,0,16,3679,736,175,133,64,66,111,120
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2809,311,1087,274,52,49,647,219,117,148,231,155,0,11,25,37,15,27,0,11,15,27,1722,296,941,258,325,196,12,16,0,11,0,11,363,164,81,63,21,21,60,60
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",6587,817,1347,514,53,40,1243,510,0,16,6,13,0,16,37,57,8,12,0,16,8,12,5240,820,421,148,273,168,13,22,0,16,0,16,4375,863,158,71,102,52,56,56
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",4046,540,1262,298,47,38,1103,316,0,11,82,93,0,11,0,11,30,33,0,11,30,33,2784,466,1526,552,135,103,0,11,0,11,0,11,953,396,170,135,122,122,48,53
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6093,564,1658,356,142,76,1376,342,45,68,20,33,0,16,19,31,56,67,0,16,56,67,4435,518,523,205,355,169,20,31,0,16,0,16,3494,506,43,53,0,16,43,53
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3373,323,811,161,53,52,746,185,0,11,12,64,0,11,0,11,0,11,0,11,0,11,2562,357,399,210,186,137,49,73,0,11,0,11,1896,450,32,47,0,11,32,47
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3877,437,1351,398,151,132,1038,388,36,55,48,46,0,11,29,29,49,56,0,11,49,56,2526,427,1479,423,304,185,0,11,0,11,0,11,700,365,43,43,43,43,0,11
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",6202,536,2718,502,141,80,1055,362,0,16,914,342,0,16,339,244,269,208,95,122,174,166,3484,596,1142,369,159,113,0,16,0,16,0,16,1940,664,243,120,138,102,105,111
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6424,648,1942,420,50,44,1872,414,12,16,0,16,0,16,0,16,8,14,0,16,8,14,4482,624,387,183,253,175,19,31,1,3,0,16,3696,674,126,73,67,54,59,44
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2607,253,1226,214,158,91,586,179,0,11,426,147,0,11,47,63,9,12,0,11,9,12,1381,243,350,132,126,69,22,26,0,11,0,11,842,242,41,30,34,27,7,12
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5189,504,1553,326,103,98,1095,284,0,16,229,196,0,16,111,96,15,18,0,16,15,18,3636,488,2224,465,390,227,0,16,9,16,0,16,880,355,133,142,33,41,100,135
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",113,99,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,113,99,0,11,0,11,0,11,0,11,0,11,113,99,0,11,0,11,0,11
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4568,552,1554,385,34,27,1490,391,0,11,0,11,0,11,30,48,0,11,0,11,0,11,3014,516,347,185,280,206,0,11,0,11,67,112,2181,489,139,147,39,45,100,141
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1616,246,503,163,13,16,490,162,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1113,222,94,109,83,86,15,24,0,11,0,11,867,232,54,72,7,13,47,70
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5220,347,4067,297,3646,298,161,87,0,16,229,128,7,16,0,16,24,28,8,15,16,23,1153,256,415,169,0,16,0,16,10,19,0,16,621,229,107,93,78,77,29,49
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5474,505,1725,418,22,33,1581,438,22,33,12,18,0,16,25,33,63,100,0,16,63,100,3749,463,601,193,280,175,10,25,19,32,0,16,2699,457,140,69,28,25,112,62
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",2970,274,1065,233,99,105,842,176,0,11,29,42,0,11,51,69,44,39,0,11,44,39,1905,323,347,192,116,67,7,12,0,11,0,11,1396,343,39,36,12,26,27,23
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1561,214,224,104,16,16,202,106,0,11,0,11,0,11,0,11,6,8,0,11,6,8,1337,248,227,108,117,107,0,11,0,11,0,11,911,250,82,73,48,47,34,54
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3995,407,1312,308,69,64,1190,315,3,6,39,44,0,11,0,11,11,18,0,11,11,18,2683,399,281,132,246,144,0,11,0,11,0,11,2015,377,141,106,98,83,43,66
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",4510,426,1558,354,59,41,1380,342,32,52,77,72,0,11,0,11,10,17,0,11,10,17,2952,427,443,268,45,41,24,41,0,11,0,11,2259,360,181,126,101,102,80,74
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",1982,256,542,189,46,34,390,173,29,45,77,63,0,11,0,11,0,11,0,11,0,11,1440,231,315,128,138,74,0,11,0,11,0,11,974,245,13,19,9,18,4,7
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",4504,575,1701,423,67,57,1539,389,0,11,38,53,0,11,42,49,15,21,0,11,15,21,2803,479,494,230,268,129,0,11,5,11,0,11,1980,491,56,60,27,25,29,47
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1520,151,694,143,637,155,52,37,0,11,0,11,0,11,0,11,5,8,0,11,5,8,826,179,384,159,110,59,0,11,0,11,0,11,240,152,92,74,67,63,25,36
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",5240,567,1722,398,30,37,1641,394,0,16,7,16,0,16,16,19,28,20,12,13,16,16,3518,531,520,209,469,275,0,16,0,16,0,16,2482,601,47,42,19,20,28,36
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",7202,554,3403,670,2002,469,1028,481,0,16,333,327,0,16,0,16,40,63,0,16,40,63,3799,609,2101,483,208,179,0,16,0,16,0,16,1439,565,51,83,0,16,51,83
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",5934,674,2488,699,65,102,1934,652,209,298,237,271,0,16,43,65,0,16,0,16,0,16,3446,756,706,275,191,259,20,31,0,16,0,16,2412,659,117,96,80,78,37,55
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3717,436,1380,368,19,30,1285,368,0,11,0,11,0,11,0,11,76,88,10,15,66,87,2337,419,436,251,199,155,11,15,0,11,106,165,1378,367,207,155,207,155,0,11
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",2480,319,1861,390,1624,362,85,101,0,11,132,152,0,11,0,11,20,24,0,11,20,24,619,208,335,146,0,11,0,11,0,11,0,11,252,166,32,49,0,11,32,49
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",5795,492,2190,321,22,25,2063,317,0,16,17,25,0,16,6,9,82,65,0,16,82,65,3605,482,451,189,194,107,48,43,14,22,0,16,2870,542,28,28,28,28,0,16
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",1193,176,786,172,62,51,663,181,0,11,37,53,0,11,12,18,12,18,0,11,12,18,407,120,90,62,64,79,0,11,0,11,0,11,246,105,7,10,0,11,7,10
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5417,752,2168,449,189,164,1856,484,0,16,111,133,0,16,0,16,12,19,12,19,0,16,3249,853,892,376,622,323,0,16,0,16,0,16,1505,704,230,151,109,90,121,140
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",7919,1029,3223,587,101,77,2989,599,35,56,7,15,0,16,91,122,0,16,0,16,0,16,4696,846,400,257,572,432,17,30,0,16,0,16,3447,920,260,205,52,59,208,198
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",7637,757,3483,832,43,40,3440,841,0,16,0,16,0,16,0,16,0,16,0,16,0,16,4154,780,453,295,877,457,0,16,0,16,0,16,2708,824,116,148,116,148,0,16
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5511,444,2327,413,80,111,2206,427,0,16,0,16,0,16,23,37,18,20,0,16,18,20,3184,452,504,204,206,135,48,82,0,16,0,16,2367,526,59,80,59,80,0,16
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4423,492,1829,310,107,75,1688,304,0,11,13,25,0,11,0,11,21,35,0,11,21,35,2594,469,451,253,166,119,0,11,0,11,0,11,1765,433,212,162,122,136,90,92
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5086,476,2363,371,49,50,2274,379,0,16,0,16,0,16,26,42,14,22,0,16,14,22,2723,418,359,205,154,108,0,16,0,16,0,16,2148,443,62,50,18,27,44,42
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2828,283,1093,229,720,164,226,188,0,11,122,92,0,11,10,15,15,24,0,11,15,24,1735,332,469,156,136,146,0,11,0,11,0,11,1077,262,53,52,53,52,0,11
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4847,430,2232,413,54,44,2131,428,0,11,47,78,0,11,0,11,0,11,0,11,0,11,2615,500,268,161,565,371,0,11,0,11,0,11,1728,445,54,62,54,62,0,11
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3016,281,533,199,10,16,472,202,0,11,42,39,0,11,9,14,0,11,0,11,0,11,2483,319,155,125,109,98,0,11,0,11,0,11,2119,317,100,66,63,53,37,34
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",4515,483,1082,295,36,54,980,280,0,11,66,94,0,11,0,11,0,11,0,11,0,11,3433,468,557,274,202,138,0,11,0,11,0,11,2605,457,69,66,55,64,14,24
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1234,219,575,107,446,104,75,72,0,11,24,30,0,11,0,11,30,44,30,44,0,11,659,220,136,92,0,11,0,11,0,11,0,11,440,176,83,86,15,23,68,77
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",1862,226,131,66,11,14,96,69,0,11,18,22,0,11,6,9,0,11,0,11,0,11,1731,230,413,151,62,50,19,27,0,11,0,11,1222,243,15,17,15,17,0,11
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",3760,378,2485,384,2247,389,64,51,0,11,90,97,0,11,66,90,18,22,0,11,18,22,1275,425,366,190,0,11,0,11,0,11,0,11,874,390,35,52,0,11,35,52
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4417,380,1293,296,9,14,1284,296,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3124,436,338,173,206,130,0,11,0,11,11,17,2468,454,101,74,57,49,44,56
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1984,318,914,229,766,192,88,74,43,67,7,11,0,11,0,11,10,15,10,15,0,11,1070,260,370,153,6,8,0,11,0,11,0,11,666,255,28,44,28,44,0,11
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1031,150,765,140,696,119,69,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,266,108,174,99,7,13,0,11,0,11,0,11,72,51,13,14,13,14,0,11
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",996,140,419,114,0,11,412,114,0,11,7,10,0,11,0,11,0,11,0,11,0,11,577,172,135,72,85,98,0,11,0,11,0,11,328,136,29,31,28,31,1,3
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2324,257,962,148,624,138,100,73,0,11,170,90,0,11,51,76,17,22,0,11,17,22,1362,256,460,182,158,121,0,11,0,11,0,11,711,220,33,34,17,19,16,29
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",3269,433,1407,281,20,21,1356,275,0,11,0,11,0,11,0,11,31,35,0,11,31,35,1862,366,287,137,230,139,17,24,0,11,0,11,1224,353,104,65,89,63,15,24
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1440,244,766,204,35,32,731,195,0,11,0,11,0,11,0,11,0,11,0,11,0,11,674,158,212,101,43,38,0,11,6,9,0,11,399,166,14,17,7,13,7,11
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",5615,639,1612,365,71,76,1121,432,10,16,374,308,0,16,0,16,36,59,0,16,36,59,4003,703,347,267,607,615,0,16,0,16,0,16,2774,918,275,207,74,81,201,194
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",7140,725,2784,577,72,49,2270,517,261,278,14,24,0,16,83,130,84,135,0,16,84,135,4356,797,479,406,803,441,68,67,0,16,0,16,2785,801,221,222,221,222,0,16
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",4857,606,1415,438,36,29,1346,422,0,11,8,16,0,11,0,11,25,40,0,11,25,40,3442,657,575,257,51,67,0,11,0,11,0,11,2809,707,7,14,7,14,0,11
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",5522,648,1993,333,61,45,1634,324,0,16,110,126,0,16,44,72,144,109,0,16,144,109,3529,664,656,275,209,130,0,16,14,21,0,16,2522,640,128,144,119,143,9,14
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",5071,386,1384,384,15,24,1106,263,186,283,77,72,0,16,0,16,0,16,0,16,0,16,3687,403,296,157,668,353,40,37,0,16,0,16,2596,466,87,95,69,92,18,20
